source,conditionName,url,type
NHS,Acute myeloid leukaemia,https://www.nhs.uk/conditions/acute-myeloid-leukaemia/,Overview
NHS,Acute myeloid leukaemia,https://www.nhs.uk/conditions/acute-myeloid-leukaemia/treatment/,Treatment
NHS,Acute pancreatitis,https://www.nhs.uk/conditions/acute-pancreatitis/,Overview
NHS,Acute pancreatitis,https://www.nhs.uk/conditions/acute-pancreatitis/treatment/,Treatment
NHS,Acute respiratory distress syndrome,https://www.nhs.uk/conditions/acute-respiratory-distress-syndrome/,Overview
NHS,Addison's disease,https://www.nhs.uk/conditions/addisons-disease/,Overview
NHS,Addison's disease,https://www.nhs.uk/conditions/addisons-disease/treatment/,Treatment
NHS,Additional links to review,https://www.nhs.uk/conditions/aspirin/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/autism/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/baby/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/breast-screening-mammogram/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/coronavirus-covid-19/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/cosmetic-procedures/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/foot-pain/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/hand-pain/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/leaky-gut-syndrome/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/social-care-and-support-guide/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/stress-anxiety-depression/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/type-1-diabetes/,Overview
NHS,Additional links to review,https://www.nhs.uk/conditions/vaccinations/,Overview
NHS,Adenoidectomy,https://www.nhs.uk/conditions/adenoids-and-adenoidectomy/,Overview
NHS,Age-related cataracts,https://www.nhs.uk/conditions/cataracts/,Overview
NHS,Age-related macular degeneration (AMD),https://www.nhs.uk/conditions/age-related-macular-degeneration-amd/,Overview
NHS,Agoraphobia,https://www.nhs.uk/conditions/agoraphobia/,Overview
NHS,Air or gas embolism,https://www.nhs.uk/conditions/air-embolism/,Overview
NHS,Albinism,https://www.nhs.uk/conditions/albinism/,Overview
NHS,Alcohol misuse,https://www.nhs.uk/conditions/alcohol-misuse/,Overview
NHS,Alcohol misuse,https://www.nhs.uk/conditions/alcohol-misuse/treatment/,Treatment
NHS,Alcohol poisoning,https://www.nhs.uk/conditions/alcohol-poisoning/,Overview
NHS,Alcohol-related liver disease,https://www.nhs.uk/conditions/alcohol-related-liver-disease-arld/,Overview
NHS,Alcohol-related liver disease,https://www.nhs.uk/conditions/alcohol-related-liver-disease-arld/treatment/,Treatment
NHS,Alexander technique,https://www.nhs.uk/conditions/alexander-technique/,Overview
NHS,Alkaptonuria,https://www.nhs.uk/conditions/alkaptonuria/,Overview
NHS,Allergic rhinitis,https://www.nhs.uk/conditions/allergic-rhinitis/,Overview
NHS,Allergic rhinitis,https://www.nhs.uk/conditions/allergic-rhinitis/treatment/,Treatment
NHS,Allergies,https://www.nhs.uk/conditions/allergies/,Overview
NHS,Allergies,https://www.nhs.uk/conditions/allergies/treatment/,Treatment
NHS,Altitude sickness,https://www.nhs.uk/conditions/altitude-sickness/,Overview
NHS,Alzheimer's disease,https://www.nhs.uk/conditions/alzheimers-disease/,Overview
NHS,Alzheimer's disease,https://www.nhs.uk/conditions/alzheimers-disease/treatment/,Treatment
NHS,Amblyopia,https://www.nhs.uk/conditions/lazy-eye/,Overview
NHS,Amblyopia,https://www.nhs.uk/conditions/lazy-eye/treatment/,Treatment
NHS,Amnesia,https://www.nhs.uk/conditions/memory-loss-amnesia/,Overview
NHS,Amniocentesis,https://www.nhs.uk/conditions/amniocentesis/,Overview
NHS,Amputation,https://www.nhs.uk/conditions/amputation/,Overview
NHS,Amyloidosis,https://www.nhs.uk/conditions/amyloidosis/,Overview
NHS,Anabolic steroid misuse,https://www.nhs.uk/conditions/anabolic-steroid-misuse/,Overview
NHS,Anaemia (iron deficiency),https://www.nhs.uk/conditions/iron-deficiency-anaemia/,Overview
NHS,Anaemia (vitamin B12 or folate deficiency),https://www.nhs.uk/conditions/vitamin-b12-or-folate-deficiency-anaemia/,Overview
NHS,Anaemia (vitamin B12 or folate deficiency),https://www.nhs.uk/conditions/vitamin-b12-or-folate-deficiency-anaemia/treatment/,Treatment
NHS,Anaesthesia,https://www.nhs.uk/conditions/anaesthesia/,Overview
NHS,Anal cancer,https://www.nhs.uk/conditions/anal-cancer/,Overview
NHS,Anal cancer,https://www.nhs.uk/conditions/anal-cancer/treatment/,Treatment
NHS,Anal fissure,https://www.nhs.uk/conditions/anal-fissure/,Overview
NHS,Anal fissure,https://www.nhs.uk/conditions/anal-fissure/treatment/,Treatment
NHS,Anal fistula,https://www.nhs.uk/conditions/anal-fistula/,Overview
NHS,Anal fistula,https://www.nhs.uk/conditions/anal-fistula/treatment/,Treatment
NHS,Anal pain,https://www.nhs.uk/conditions/anal-pain/,Overview
NHS,Anaphylaxis,https://www.nhs.uk/conditions/anaphylaxis/,Overview
NHS,Anaphylaxis,https://www.nhs.uk/conditions/anaphylaxis/treatment/,Treatment
NHS,Androgen insensitivity syndrome,https://www.nhs.uk/conditions/androgen-insensitivity-syndrome/,Overview
NHS,Aneurysm (abdominal aortic),https://www.nhs.uk/conditions/abdominal-aortic-aneurysm/,Overview
NHS,Aneurysm (abdominal aortic),https://www.nhs.uk/conditions/abdominal-aortic-aneurysm/treatment/,Treatment
NHS,Aneurysm (brain),https://www.nhs.uk/conditions/brain-aneurysm/,Overview
NHS,Aneurysm (brain),https://www.nhs.uk/conditions/brain-aneurysm/treatment/,Treatment
NHS,Angelman syndrome,https://www.nhs.uk/conditions/angelman-syndrome/,Overview
NHS,Angina,https://www.nhs.uk/conditions/angina/,Overview
NHS,Angina,https://www.nhs.uk/conditions/angina/treatment/,Treatment
NHS,Angioedema,https://www.nhs.uk/conditions/angioedema/,Overview
NHS,Angioedema,https://www.nhs.uk/conditions/angioedema/treatment/,Treatment
NHS,Angiography,https://www.nhs.uk/conditions/angiography/,Overview
NHS,Angioplasty,https://www.nhs.uk/conditions/coronary-angioplasty/,Overview
NHS,Angioplasty,https://www.nhs.uk/conditions/coronary-angioplasty/recovery/,Recovery
NHS,Animal and human bites,https://www.nhs.uk/conditions/animal-and-human-bites/,Overview
NHS,Ankle pain,https://www.nhs.uk/conditions/foot-pain/,Overview
NHS,Ankylosing spondylitis,https://www.nhs.uk/conditions/ankylosing-spondylitis/,Overview
NHS,Ankylosing spondylitis,https://www.nhs.uk/conditions/ankylosing-spondylitis/treatment/,Treatment
NHS,Anorexia nervosa,https://www.nhs.uk/conditions/anorexia/,Overview
NHS,Anosmia,https://www.nhs.uk/conditions/anosmia/,Overview
NHS,Anosmia,https://www.nhs.uk/conditions/lost-or-changed-sense-smell/,Overview
NHS,Antacids,https://www.nhs.uk/conditions/antacids/,Overview
NHS,Antibiotics,https://www.nhs.uk/conditions/antibiotics/,Overview
NHS,Anticoagulant medicines,https://www.nhs.uk/conditions/anticoagulants/,Overview
NHS,Antidepressants,https://www.nhs.uk/conditions/antidepressants/,Overview
NHS,Antifungal medicines,https://www.nhs.uk/conditions/antifungal-medicines/,Overview
NHS,Antihistamines,https://www.nhs.uk/conditions/antihistamines/,Overview
NHS,Antiphospholipid syndrome (APS),https://www.nhs.uk/conditions/antiphospholipid-syndrome/,Overview
NHS,Antiphospholipid syndrome (APS),https://www.nhs.uk/conditions/antiphospholipid-syndrome/treatment/,Treatment
NHS,Antisocial personality disorder,https://www.nhs.uk/conditions/antisocial-personality-disorder/,Overview
NHS,Anus (itchy),https://www.nhs.uk/conditions/itchy-anus/,Overview
NHS,Anxiety disorder in adults,https://www.nhs.uk/conditions/generalised-anxiety-disorder/,Overview
NHS,Anxiety disorders in children,https://www.nhs.uk/conditions/anxiety-disorders-in-children/,Overview
NHS,Aortic valve replacement,https://www.nhs.uk/conditions/aortic-valve-replacement/,Overview
NHS,Aortic valve replacement,https://www.nhs.uk/conditions/aortic-valve-replacement/recovery/,Recovery
NHS,Aphasia,https://www.nhs.uk/conditions/aphasia/,Overview
NHS,Aphasia,https://www.nhs.uk/conditions/aphasia/treatment/,Treatment
NHS,Appendicitis,https://www.nhs.uk/conditions/appendicitis/,Overview
NHS,Appendicitis,https://www.nhs.uk/conditions/appendicitis/treatment/,Treatment
NHS,Arrhythmia,https://www.nhs.uk/conditions/arrhythmia/,Overview
NHS,Arterial thrombosis,https://www.nhs.uk/conditions/arterial-thrombosis/,Overview
NHS,Arthritis,https://www.nhs.uk/conditions/arthritis/,Overview
NHS,Arthroscopy,https://www.nhs.uk/conditions/arthroscopy/,Overview
NHS,Arthroscopy,https://www.nhs.uk/conditions/arthroscopy/recovery/,Recovery
NHS,Asbestosis,https://www.nhs.uk/conditions/asbestosis/,Overview
NHS,Asperger's,https://www.nhs.uk/conditions/autism/,Overview
NHS,Aspergillosis,https://www.nhs.uk/conditions/aspergillosis/,Overview
NHS,Aspirin,https://www.nhs.uk/conditions/aspirin/,Overview
NHS,Asthma,https://www.nhs.uk/conditions/asthma/,Overview
NHS,Asthma,https://www.nhs.uk/conditions/asthma/treatment/,Treatment
NHS,Astigmatism,https://www.nhs.uk/conditions/astigmatism/,Overview
NHS,Ataxia,https://www.nhs.uk/conditions/ataxia/,Overview
NHS,Ataxia,https://www.nhs.uk/conditions/ataxia/treatment/,Treatment
NHS,Atherosclerosis (arteriosclerosis),https://www.nhs.uk/conditions/atherosclerosis/,Overview
NHS,Athlete's foot,https://www.nhs.uk/conditions/athletes-foot/,Overview
NHS,Atopic eczema,https://www.nhs.uk/conditions/atopic-eczema/,Overview
NHS,Atopic eczema,https://www.nhs.uk/conditions/atopic-eczema/treatment/,Treatment
NHS,Atrial fibrillation,https://www.nhs.uk/conditions/atrial-fibrillation/,Overview
NHS,Atrial fibrillation,https://www.nhs.uk/conditions/atrial-fibrillation/treatment/,Treatment
NHS,Attention deficit hyperactivity disorder (ADHD),https://www.nhs.uk/conditions/attention-deficit-hyperactivity-disorder-adhd/,Overview
NHS,Attention deficit hyperactivity disorder (ADHD),https://www.nhs.uk/conditions/attention-deficit-hyperactivity-disorder-adhd/treatment/,Treatment
NHS,Auditory processing disorder (APD),https://www.nhs.uk/conditions/auditory-processing-disorder/,Overview
NHS,Autism,https://www.nhs.uk/conditions/autism/,Overview
NHS,Autosomal dominant polycystic kidney disease,https://www.nhs.uk/conditions/autosomal-dominant-polycystic-kidney-disease-adpkd/,Overview
NHS,Autosomal dominant polycystic kidney disease,https://www.nhs.uk/conditions/autosomal-dominant-polycystic-kidney-disease-adpkd/treatment/,Treatment
NHS,Autosomal recessive polycystic kidney disease,https://www.nhs.uk/conditions/autosomal-recessive-polycystic-kidney-disease-arpkd/,Overview
NHS,Autosomal recessive polycystic kidney disease,https://www.nhs.uk/conditions/autosomal-recessive-polycystic-kidney-disease-arpkd/treatment/,Treatment
NHS,Avian flu,https://www.nhs.uk/conditions/bird-flu/,Overview
NHS,Baby,https://www.nhs.uk/conditions/baby/,Overview
NHS,Back pain,https://www.nhs.uk/conditions/back-pain/,Overview
NHS,Back pain,https://www.nhs.uk/conditions/back-pain/treatment/,Treatment
NHS,Bacterial vaginosis,https://www.nhs.uk/conditions/bacterial-vaginosis/,Overview
NHS,Bad breath,https://www.nhs.uk/conditions/bad-breath/,Overview
NHS,Baker's cyst,https://www.nhs.uk/conditions/bakers-cyst/,Overview
NHS,Baker's cyst,https://www.nhs.uk/conditions/bakers-cyst/treatment/,Treatment
NHS,Balanitis,https://www.nhs.uk/conditions/balanitis/,Overview
NHS,Barium enema,https://www.nhs.uk/conditions/barium-enema/,Overview
NHS,Bartholin's cyst,https://www.nhs.uk/conditions/bartholins-cyst/,Overview
NHS,Bartholin's cyst,https://www.nhs.uk/conditions/bartholins-cyst/treatment/,Treatment
NHS,Basal cell carcinoma,https://www.nhs.uk/conditions/non-melanoma-skin-cancer/,Overview
NHS,Basal cell carcinoma,https://www.nhs.uk/conditions/non-melanoma-skin-cancer/treatment/,Treatment
NHS,Bedbugs,https://www.nhs.uk/conditions/bedbugs/,Overview
NHS,Bedwetting in children,https://www.nhs.uk/conditions/bedwetting/,Overview
NHS,Behçet's disease,https://www.nhs.uk/conditions/behcets-disease/,Overview
NHS,Behçet's disease,https://www.nhs.uk/conditions/behcets-disease/treatment/,Treatment
NHS,Being sick,https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Overview
NHS,Bell's palsy,https://www.nhs.uk/conditions/bells-palsy/,Overview
NHS,Benign brain tumour (non-cancerous),https://www.nhs.uk/conditions/benign-brain-tumour/,Overview
NHS,Benign brain tumour (non-cancerous),https://www.nhs.uk/conditions/benign-brain-tumour/recovery/,Recovery
NHS,Benign brain tumour (non-cancerous),https://www.nhs.uk/conditions/benign-brain-tumour/treatment/,Treatment
NHS,Benign prostate enlargement,https://www.nhs.uk/conditions/prostate-enlargement/,Overview
NHS,Benign prostate enlargement,https://www.nhs.uk/conditions/prostate-enlargement/treatment/,Treatment
NHS,Beta blockers,https://www.nhs.uk/conditions/beta-blockers/,Overview
NHS,Bile duct cancer (cholangiocarcinoma),https://www.nhs.uk/conditions/bile-duct-cancer/,Overview
NHS,Bile duct cancer (cholangiocarcinoma),https://www.nhs.uk/conditions/bile-duct-cancer/treatment/,Treatment
NHS,Bilharzia,https://www.nhs.uk/conditions/schistosomiasis/,Overview
NHS,Binge eating disorder,https://www.nhs.uk/conditions/binge-eating/,Overview
NHS,Biological and biosimilar medicines (biosimilars),https://www.nhs.uk/conditions/biological-and-biosimilar-medicines/,Overview
NHS,Biopsy,https://www.nhs.uk/conditions/biopsy/,Overview
NHS,Biopsy,https://www.nhs.uk/conditions/biopsy/recovery/,Recovery
NHS,Bipolar disorder,https://www.nhs.uk/conditions/bipolar-disorder/,Overview
NHS,Bird flu,https://www.nhs.uk/conditions/bird-flu/,Overview
NHS,Birthmarks,https://www.nhs.uk/conditions/birthmarks/,Overview
NHS,Bite (animal or human),https://www.nhs.uk/conditions/animal-and-human-bites/,Overview
NHS,Black eye,https://www.nhs.uk/conditions/black-eye/,Overview
NHS,Bladder cancer,https://www.nhs.uk/conditions/bladder-cancer/,Overview
NHS,Bladder cancer,https://www.nhs.uk/conditions/bladder-cancer/treatment/,Treatment
NHS,Bladder stones,https://www.nhs.uk/conditions/bladder-stones/,Overview
NHS,Bladder stones,https://www.nhs.uk/conditions/bladder-stones/treatment/,Treatment
NHS,Bleeding after the menopause,https://www.nhs.uk/conditions/post-menopausal-bleeding/,Overview
NHS,Bleeding from the bottom (rectal bleeding),https://www.nhs.uk/conditions/bleeding-from-the-bottom-rectal-bleeding/,Overview
NHS,Blepharitis,https://www.nhs.uk/conditions/blepharitis/,Overview
NHS,Blindness and vision loss,https://www.nhs.uk/conditions/vision-loss/,Overview
NHS,Blisters,https://www.nhs.uk/conditions/blisters/,Overview
NHS,Blood clots,https://www.nhs.uk/conditions/blood-clots/,Overview
NHS,Blood groups,https://www.nhs.uk/conditions/blood-groups/,Overview
NHS,Blood in semen (haematospermia),https://www.nhs.uk/conditions/blood-in-semen/,Overview
NHS,Blood in urine,https://www.nhs.uk/conditions/blood-in-urine/,Overview
NHS,Blood pressure (high),https://www.nhs.uk/conditions/high-blood-pressure-hypertension/,Overview
NHS,Blood pressure (high),https://www.nhs.uk/conditions/high-blood-pressure-hypertension/treatment/,Treatment
NHS,Blood pressure (low),https://www.nhs.uk/conditions/low-blood-pressure-hypotension/,Overview
NHS,Blood pressure test,https://www.nhs.uk/conditions/blood-pressure-test/,Overview
NHS,Blood tests,https://www.nhs.uk/conditions/blood-tests/,Overview
NHS,Blood transfusion,https://www.nhs.uk/conditions/blood-transfusion/,Overview
NHS,Blue skin or lips (cyanosis),https://www.nhs.uk/conditions/blue-skin-or-lips-cyanosis/,Overview
NHS,Blushing,https://www.nhs.uk/conditions/blushing/,Overview
NHS,Body dysmorphic disorder (BDD),https://www.nhs.uk/conditions/body-dysmorphia/,Overview
NHS,Body odour (BO),https://www.nhs.uk/conditions/body-odour-bo/,Overview
NHS,Boils,https://www.nhs.uk/conditions/boils/,Overview
NHS,Bone cancer,https://www.nhs.uk/conditions/bone-cancer/,Overview
NHS,Bone cancer,https://www.nhs.uk/conditions/bone-cancer/treatment/,Treatment
NHS,Bone cyst,https://www.nhs.uk/conditions/bone-cyst/,Overview
NHS,Bone density scan (DEXA scan),https://www.nhs.uk/conditions/dexa-scan/,Overview
NHS,Borderline personality disorder,https://www.nhs.uk/conditions/borderline-personality-disorder/,Overview
NHS,Botulism,https://www.nhs.uk/conditions/botulism/,Overview
NHS,Bowel cancer,https://www.nhs.uk/conditions/bowel-cancer/,Overview
NHS,Bowel cancer,https://www.nhs.uk/conditions/bowel-cancer/treatment/,Treatment
NHS,Bowel cancer screening,https://www.nhs.uk/conditions/bowel-cancer-screening/,Overview
NHS,Bowel incontinence,https://www.nhs.uk/conditions/bowel-incontinence/,Overview
NHS,Bowel incontinence,https://www.nhs.uk/conditions/bowel-incontinence/treatment/,Treatment
NHS,Bowel polyps,https://www.nhs.uk/conditions/bowel-polyps/,Overview
NHS,Bowel transplant,https://www.nhs.uk/conditions/small-bowel-transplant/,Overview
NHS,Bowen's disease,https://www.nhs.uk/conditions/bowens-disease/,Overview
NHS,Brachycephaly and plagiocephaly,https://www.nhs.uk/conditions/plagiocephaly-brachycephaly/,Overview
NHS,Brain abscess,https://www.nhs.uk/conditions/brain-abscess/,Overview
NHS,Brain abscess,https://www.nhs.uk/conditions/brain-abscess/treatment/,Treatment
NHS,Brain aneurysm,https://www.nhs.uk/conditions/brain-aneurysm/,Overview
NHS,Brain aneurysm,https://www.nhs.uk/conditions/brain-aneurysm/treatment/,Treatment
NHS,Brain death,https://www.nhs.uk/conditions/brain-death/,Overview
NHS,Brain haemorrhage,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/,Overview
NHS,Brain haemorrhage,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/recovery/,Recovery
NHS,Brain haemorrhage,https://www.nhs.uk/conditions/subarachnoid-haemorrhage/treatment/,Treatment
NHS,Brain tumour (benign),https://www.nhs.uk/conditions/benign-brain-tumour/,Overview
NHS,Brain tumour (benign),https://www.nhs.uk/conditions/benign-brain-tumour/recovery/,Recovery
NHS,Brain tumour (benign),https://www.nhs.uk/conditions/benign-brain-tumour/treatment/,Treatment
NHS,Brain tumour (malignant),https://www.nhs.uk/conditions/malignant-brain-tumour/,Overview
NHS,Brain tumours,https://www.nhs.uk/conditions/brain-tumours/,Overview
NHS,Breast abscess,https://www.nhs.uk/conditions/breast-abscess/,Overview
NHS,Breast cancer in men,https://www.nhs.uk/conditions/breast-cancer-in-men/,Overview
NHS,Breast cancer in men,https://www.nhs.uk/conditions/breast-cancer-in-men/treatment/,Treatment
NHS,Breast cancer in women,https://www.nhs.uk/conditions/breast-cancer/,Overview
NHS,Breast cancer in women,https://www.nhs.uk/conditions/breast-cancer/treatment/,Treatment
NHS,Breast lumps,https://www.nhs.uk/conditions/breast-lump/,Overview
NHS,Breast pain,https://www.nhs.uk/conditions/breast-pain/,Overview
NHS,Breast reduction on the NHS,https://www.nhs.uk/conditions/breast-reduction-on-the-nhs/,Overview
NHS,Breast screening (mammogram),https://www.nhs.uk/conditions/breast-screening-mammogram/,Overview
NHS,Breath-holding in babies and children,https://www.nhs.uk/conditions/breath-holding-in-babies-and-children/,Overview
NHS,Broken ankle,https://www.nhs.uk/conditions/broken-ankle/,Overview
NHS,Broken arm or wrist,https://www.nhs.uk/conditions/broken-arm-or-wrist/,Overview
NHS,Broken collarbone,https://www.nhs.uk/conditions/broken-collarbone/,Overview
NHS,Broken finger or thumb,https://www.nhs.uk/conditions/broken-finger/,Overview
NHS,Broken leg,https://www.nhs.uk/conditions/broken-leg/,Overview
NHS,Broken nose,https://www.nhs.uk/conditions/broken-nose/,Overview
NHS,Broken or bruised ribs,https://www.nhs.uk/conditions/broken-or-bruised-ribs/,Overview
NHS,Broken toe,https://www.nhs.uk/conditions/broken-toe/,Overview
NHS,Bronchiectasis,https://www.nhs.uk/conditions/bronchiectasis/,Overview
NHS,Bronchiectasis,https://www.nhs.uk/conditions/bronchiectasis/treatment/,Treatment
NHS,Bronchiolitis,https://www.nhs.uk/conditions/bronchiolitis/,Overview
NHS,Bronchiolitis,https://www.nhs.uk/conditions/bronchiolitis/treatment/,Treatment
NHS,Bronchitis,https://www.nhs.uk/conditions/bronchitis/,Overview
NHS,Bronchodilators,https://www.nhs.uk/conditions/bronchodilators/,Overview
NHS,Brucellosis,https://www.nhs.uk/conditions/brucellosis/,Overview
NHS,Brugada syndrome,https://www.nhs.uk/conditions/brugada-syndrome/,Overview
NHS,Bruxism,https://www.nhs.uk/conditions/teeth-grinding/,Overview
NHS,Bruxism,https://www.nhs.uk/conditions/teeth-grinding/treatment/,Treatment
NHS,Bulimia,https://www.nhs.uk/conditions/bulimia/,Overview
NHS,Bullous pemphigoid,https://www.nhs.uk/conditions/bullous-pemphigoid/,Overview
NHS,Bunions,https://www.nhs.uk/conditions/bunions/,Overview
NHS,Burns and scalds,https://www.nhs.uk/conditions/burns-and-scalds/,Overview
NHS,Burns and scalds,https://www.nhs.uk/conditions/burns-and-scalds/recovery/,Recovery
NHS,Burns and scalds,https://www.nhs.uk/conditions/burns-and-scalds/treatment/,Treatment
NHS,Bursitis,https://www.nhs.uk/conditions/bursitis/,Overview
NHS,Buttock pain,https://www.nhs.uk/conditions/sciatica/,Overview
NHS,CABG,https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/,Overview
NHS,CABG,https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/recovery/,Recovery
NHS,CJD,https://www.nhs.uk/conditions/creutzfeldt-jakob-disease-cjd/,Overview
NHS,CJD,https://www.nhs.uk/conditions/creutzfeldt-jakob-disease-cjd/treatment/,Treatment
NHS,COVID-19,https://www.nhs.uk/conditions/coronavirus-covid-19/,Overview
NHS,CT scan,https://www.nhs.uk/conditions/ct-scan/,Overview
NHS,Caesarean section,https://www.nhs.uk/conditions/caesarean-section/,Overview
NHS,Caesarean section,https://www.nhs.uk/conditions/caesarean-section/recovery/,Recovery
NHS,Cancer,https://www.nhs.uk/conditions/cancer/,Overview
NHS,Cannabis oil (medical cannabis),https://www.nhs.uk/conditions/medical-cannabis/,Overview
NHS,Carbon monoxide poisoning,https://www.nhs.uk/conditions/carbon-monoxide-poisoning/,Overview
NHS,Carcinoembryonic antigen (CEA) test,https://www.nhs.uk/conditions/cea-test/,Overview
NHS,Cardiac catheterisation and coronary angiography,https://www.nhs.uk/conditions/coronary-angiography/,Overview
NHS,Cardiac catheterisation and coronary angiography,https://www.nhs.uk/conditions/coronary-angiography/recovery/,Recovery
NHS,Cardiomyopathy,https://www.nhs.uk/conditions/cardiomyopathy/,Overview
NHS,Cardiovascular disease,https://www.nhs.uk/conditions/cardiovascular-disease/,Overview
NHS,Carotid endarterectomy,https://www.nhs.uk/conditions/carotid-endarterectomy/,Overview
NHS,Carotid endarterectomy,https://www.nhs.uk/conditions/carotid-endarterectomy/recovery/,Recovery
NHS,Carpal tunnel syndrome,https://www.nhs.uk/conditions/carpal-tunnel-syndrome/,Overview
NHS,Cartilage damage,https://www.nhs.uk/conditions/cartilage-damage/,Overview
NHS,Cartilage damage,https://www.nhs.uk/conditions/cartilage-damage/treatment/,Treatment
NHS,Cataract surgery,https://www.nhs.uk/conditions/cataract-surgery/,Overview
NHS,Cataract surgery,https://www.nhs.uk/conditions/cataract-surgery/recovery/,Recovery
NHS,Cataracts (age-related),https://www.nhs.uk/conditions/cataracts/,Overview
NHS,Cataracts (children),https://www.nhs.uk/conditions/childhood-cataracts/,Overview
NHS,Cataracts (children),https://www.nhs.uk/conditions/childhood-cataracts/treatment/,Treatment
NHS,Catarrh,https://www.nhs.uk/conditions/catarrh/,Overview
NHS,Cavernoma,https://www.nhs.uk/conditions/cavernoma/,Overview
NHS,Cavernous sinus thrombosis,https://www.nhs.uk/conditions/cavernous-sinus-thrombosis/,Overview
NHS,Cellulitis,https://www.nhs.uk/conditions/cellulitis/,Overview
NHS,Cerebral palsy,https://www.nhs.uk/conditions/cerebral-palsy/,Overview
NHS,Cerebral palsy,https://www.nhs.uk/conditions/cerebral-palsy/treatment/,Treatment
NHS,Cervical cancer,https://www.nhs.uk/conditions/cervical-cancer/,Overview
NHS,Cervical cancer,https://www.nhs.uk/conditions/cervical-cancer/treatment/,Treatment
NHS,Cervical rib,https://www.nhs.uk/conditions/cervical-rib/,Overview
NHS,Cervical screening,https://www.nhs.uk/conditions/cervical-screening/,Overview
NHS,Cervical spondylosis,https://www.nhs.uk/conditions/cervical-spondylosis/,Overview
NHS,Charcot-Marie-Tooth disease,https://www.nhs.uk/conditions/charcot-marie-tooth-disease/,Overview
NHS,Charcot-Marie-Tooth disease,https://www.nhs.uk/conditions/charcot-marie-tooth-disease/treatment/,Treatment
NHS,Charles Bonnet syndrome,https://www.nhs.uk/conditions/charles-bonnet-syndrome/,Overview
NHS,Chemotherapy,https://www.nhs.uk/conditions/chemotherapy/,Overview
NHS,Chest infection,https://www.nhs.uk/conditions/chest-infection/,Overview
NHS,Chest pain,https://www.nhs.uk/conditions/chest-pain/,Overview
NHS,Chiari malformation,https://www.nhs.uk/conditions/chiari-malformation/,Overview
NHS,Chickenpox,https://www.nhs.uk/conditions/chickenpox/,Overview
NHS,Chilblains,https://www.nhs.uk/conditions/chilblains/,Overview
NHS,Childhood cataracts,https://www.nhs.uk/conditions/childhood-cataracts/,Overview
NHS,Childhood cataracts,https://www.nhs.uk/conditions/childhood-cataracts/treatment/,Treatment
NHS,Chipped,https://www.nhs.uk/conditions/chipped-broken-or-cracked-tooth/,Overview
NHS,"Chipped, broken or cracked tooth",https://www.nhs.uk/conditions/chipped-broken-or-cracked-tooth/,Overview
NHS,Chiropractic,https://www.nhs.uk/conditions/chiropractic/,Overview
NHS,Chlamydia,https://www.nhs.uk/conditions/chlamydia/,Overview
NHS,Chlamydia,https://www.nhs.uk/conditions/chlamydia/treatment/,Treatment
NHS,Cholangiocarcinoma,https://www.nhs.uk/conditions/bile-duct-cancer/,Overview
NHS,Cholangiocarcinoma,https://www.nhs.uk/conditions/bile-duct-cancer/treatment/,Treatment
NHS,Cholecystitis (acute),https://www.nhs.uk/conditions/acute-cholecystitis/,Overview
NHS,Cholera,https://www.nhs.uk/conditions/cholera/,Overview
NHS,Cholesteatoma,https://www.nhs.uk/conditions/cholesteatoma/,Overview
NHS,Cholesterol (high),https://www.nhs.uk/conditions/high-cholesterol/,Overview
NHS,Chorionic villus sampling,https://www.nhs.uk/conditions/chorionic-villus-sampling-cvs/,Overview
NHS,Chronic fatigue syndrome (ME/CFS),https://www.nhs.uk/conditions/chronic-fatigue-syndrome-cfs/,Overview
NHS,Chronic fatigue syndrome (ME/CFS),https://www.nhs.uk/conditions/chronic-fatigue-syndrome-cfs/treatment/,Treatment
NHS,Chronic kidney disease,https://www.nhs.uk/conditions/kidney-disease/,Overview
NHS,Chronic kidney disease,https://www.nhs.uk/conditions/kidney-disease/treatment/,Treatment
NHS,Chronic lymphocytic leukaemia,https://www.nhs.uk/conditions/chronic-lymphocytic-leukaemia/,Overview
NHS,Chronic lymphocytic leukaemia,https://www.nhs.uk/conditions/chronic-lymphocytic-leukaemia/treatment/,Treatment
NHS,Chronic myeloid leukaemia,https://www.nhs.uk/conditions/chronic-myeloid-leukaemia/,Overview
NHS,Chronic myeloid leukaemia,https://www.nhs.uk/conditions/chronic-myeloid-leukaemia/treatment/,Treatment
